	zscore	H_statistic	H_pvalue	S4S3_pvalue	S0S2_pvalue	S0S1_pvalue	S3S5_pvalue
B3gnt5	-1.523988127708435	102.64698493521887	4.1905823667132946e-22	5.782588165464207e-14	6.961282790630988e-16	1.0	6.197051640691084e-10
Obsl1	1.6712570190429688	102.24850309630399	5.104756362322842e-22	1.0	7.3917102956773795e-09	1.61898668398848e-22	0.0035869617034905124
Ift140	1.7001599073410034	102.10814392544377	5.472188025191777e-22	4.2965204353438025e-20	3.6076161341616405e-07	1.0	1.5855109351523642e-10
Cdkn1a	1.7272510528564453	101.84256398698517	6.24131657927361e-22	2.7981424926665836e-18	1.0	4.8149447439947205e-23	1.201772636838765e-11
Spryd4	1.627211570739746	101.77674772898887	6.448078746161052e-22	9.783643373685157e-20	3.0858093804621814e-05	1.0	1.2004617008970134e-11
Tom1l1	1.6559416055679321	101.01698156116942	9.39324287025469e-22	4.3105639829322056e-14	1.7608381925951512e-14	1.0	8.510039415585279e-11
1700017B05Rik	1.5575661659240723	100.75571338690295	1.0690491987710047e-21	2.867166580075704e-22	0.00015710637504853613	1.0	2.1206107731236632e-07
Neat1	1.5721397399902344	100.50302312122113	1.2115293380887768e-21	1.0	0.00011829387821834424	2.0662008912238445e-22	8.653253433180602e-07
Fgd5	1.7202370166778564	100.42009291223741	1.2623105574578364e-21	1.0	1.3527495977030474e-07	2.6353358233454666e-22	5.43647951765493e-05
Nek6	-1.715277075767517	100.10500592620198	1.4754255313865887e-21	9.71265026538097e-19	1.507876797143599e-12	1.0	1.2471327322603422e-06
Vars	1.7126140594482422	99.94760555354378	1.5950021984047776e-21	1.3117390476689472e-17	2.0281546781646627e-13	1.0	2.767015962548517e-07
Ppox	1.7318533658981323	99.60927865413882	1.885845337288856e-21	1.3263128265174222e-18	1.4622821502526465e-11	1.0	6.729229946363598e-08
Nol4l	1.6431021690368652	99.57464932071302	1.9184553870057502e-21	1.079952714790916e-15	1.0280366020509366e-10	1.0	2.5596646631122985e-12
Wsb1	1.5117706060409546	99.5298319950738	1.9614977431622167e-21	2.591184829555781e-10	1.0	2.2866920865053546e-21	0.006294104746235101
Tns2	1.7223873138427734	99.16652776285133	2.3480090444403222e-21	1.0	2.3645454000860052e-12	2.9851853592903433e-19	0.00013773735202157557
Cd9	-1.5463274717330933	98.83373584222366	2.7685284015994356e-21	1.4381441903989068e-18	3.1837330928146876e-06	5.503566334673645e-07	1.0
Usp48	1.5541096925735474	98.83331225363848	2.7691090047589803e-21	8.902572111014958e-23	8.523640243283036e-06	1.0	0.00022437906394452502
Gja1	1.6129522323608398	98.61023298798291	3.0924313501936194e-21	4.156674937951403e-18	1.6910579272351499e-09	1.0	3.6490371399480687e-10
Parp3	-1.5895036458969116	98.49610201902345	3.272176912769015e-21	1.317531942853195e-21	0.00011720703483634317	1.0	1.6041515080503646e-07
Ifitm6	1.7063785791397095	98.30004979895286	3.6056607208556984e-21	4.718154198412282e-21	1.0	9.950369237745374e-20	9.416793302847114e-12
Papss2	1.7150217294692993	97.69064242682731	4.875199069603535e-21	1.3719594893285894e-21	1.0	7.472768624518678e-17	3.918964123330401e-13
Nfatc1	-1.6452852487564087	97.45259838253816	5.484837048859421e-21	4.714905246697075e-20	9.073524028856125e-08	1.0	3.539080021425254e-08
Jak2	1.7101980447769165	97.44937758258772	5.493587970952314e-21	2.3174125631313127e-16	2.8892623797891325e-12	1.0	2.8077923977412123e-09
Tnfrsf26	-1.5736839771270752	97.22580463061786	6.136426218097401e-21	4.784016425207988e-16	1.0018911983601841e-10	1.0	4.703388377029172e-11
Spata13	-1.6757196187973022	97.22389997859219	6.142213917154012e-21	4.178499009062593e-17	9.193400738873764e-12	1.0	9.475202350655074e-09
Btg2	1.6400673389434814	96.9176642940552	7.14746140277321e-21	1.4274598130076056e-11	2.626254939687983e-07	4.56667266675908e-21	1.0
Dpy19l4	1.6616939306259155	96.83633604931984	7.44103555018751e-21	1.3755862601572223e-19	1.169451038973978e-05	1.0	8.643157692912007e-10
Ints11	1.607032299041748	96.75261328321749	7.75585159326961e-21	6.07805841430934e-21	1.444714917107194e-05	1.0	1.2862773548094033e-07
Plscr4	1.5869840383529663	96.7324789421896	7.833526558492771e-21	1.0	1.1456527223774003e-15	6.44541309495004e-14	2.4868901326495043e-07
Arhgap25	-1.6246135234832764	95.29479590055064	1.5957335155965675e-20	1.1071426131655948e-21	6.03747440062698e-06	1.0	6.227941803042034e-05
Kbtbd11	1.5154696702957153	94.32204173908902	2.5823126987648747e-20	0.0006916914977332455	2.1718280722921516e-05	6.414475617519135e-15	1.0
Fzr1	1.6996705532073975	94.11095014448146	2.86662103788581e-20	4.748867116207065e-19	8.443706651722423e-09	1.0	2.2657114484067458e-07
Mgst2	-1.5181186199188232	93.99258565965678	3.039521071219133e-20	3.944100605587529e-11	5.5625381125780316e-15	1.0	4.072585710188291e-10
Cd36	1.7191746234893799	93.96553948405385	3.080469814457338e-20	5.431101320955104e-21	0.0017855839123047399	1.0	1.8894023193123653e-06
C3	1.7288846969604492	93.86667367454025	3.2349049377062756e-20	3.041803019621725e-17	1.0	4.308919827314805e-20	3.305146601867378e-13
Ubxn2b	1.6911325454711914	93.726504889716	3.467216752578407e-20	1.149822992213912e-19	1.9262334611778263e-07	1.0	1.9262334611778263e-07
Ano10	-1.531144142150879	93.3510135018655	4.1750750362994536e-20	1.4104884452675379e-18	6.418676981321582e-05	1.0	4.609887919593683e-10
H2-M3	-1.5879552364349365	92.87987009866339	5.2710353449734347e-20	3.0559867050938305e-19	2.848437031780224e-05	1.0	8.401015589228211e-09
Osbpl1a	-1.5491111278533936	92.7824881259612	5.531196900041015e-20	1.8722656569251054e-18	1.0	8.690329662620566e-06	1.7304375855008969e-07
Il6st	1.5727581977844238	92.67608407038846	5.830160407918209e-20	3.062167144983163e-10	1.0	3.098003360793285e-21	7.837416259376848e-06
Parm1	1.7072175741195679	92.38647379922541	6.728266236916388e-20	7.80391490558505e-15	2.438952238169283e-14	1.0	3.1511768930025923e-06
Tmem37	1.6980974674224854	92.28039423783797	7.090776767999656e-20	1.0	4.465475847725721e-09	2.992285482868424e-19	3.245296598735773e-05
Dock2	-1.6927261352539062	91.9829621167175	8.214745189839043e-20	1.2636335186154544e-20	1.0213841986061007e-06	1.0	0.0001024160968548574
Klhl22	1.7211672067642212	91.77976943899517	9.083364426823589e-20	7.740642869623081e-16	1.4378189600247714e-09	1.0	3.5148722852236933e-10
Samd9l	-1.6262151002883911	91.07821757287556	1.2851560848505172e-19	1.8759471437504192e-20	1.0	7.048011517149544e-09	3.123506984183627e-07
Nae1	1.6617722511291504	90.31619770112287	1.873444844600681e-19	9.867412922201864e-13	2.245138724483698e-11	1.0	2.8269320060757002e-11
Il18rap	1.6567432880401611	90.21387634722936	1.970692399220527e-19	6.604572157141866e-08	1.0983302791449737e-09	4.493980061511048e-18	1.0
Ppp6c	1.5743656158447266	90.18130842252546	2.0026919578579522e-19	6.937868966611912e-19	4.5362061984304136e-06	1.0	7.90634740293242e-08
C030034L19Rik	1.5591527223587036	90.17337293480422	2.0105673457850516e-19	4.094399838785999e-09	0.0003435845563808867	1.171500311452666e-17	1.0
Ikbke	-1.6887829303741455	90.05481014139083	2.1319874683614433e-19	2.880345397080563e-17	1.62054303140628e-09	1.0	1.3759371489962573e-07
Lrrc14	1.5279027223587036	89.94183588027488	2.254498641767794e-19	3.699263293755505e-17	0.0004966248516949733	1.0	7.957666761616244e-11
Abhd4	1.563857913017273	89.64894043783586	2.6059038902098995e-19	4.2898532969712975e-05	4.709417068641417e-09	2.785623929185465e-15	1.0
Fgd4	-1.6007739305496216	89.37206026199708	2.9883054911953566e-19	5.5704060353544735e-15	7.43346628109179e-13	1.0	1.200360613115553e-06
Mgat1	1.568803071975708	89.09566841275536	3.425979198437011e-19	1.4320814175531593e-14	1.1027317714866985e-07	3.956608643415108e-20	1.0
Irf5	-1.6325173377990723	88.8589898140709	3.851357047829085e-19	1.629558243184824e-20	6.542844718112791e-05	1.0	0.0003092812885722946
Rabif	1.6960591077804565	88.62843055559871	4.3164551943955923e-19	3.857148093600009e-19	1.8191699628195592e-07	1.0	1.8795529855288526e-05
Hsdl1	1.5941708087921143	88.57099901598554	4.44079427579753e-19	1.3776623020792362e-18	8.696707666687057e-05	1.0	3.859491170389947e-08
Pak1	1.6130532026290894	88.54918463167827	4.488955172091056e-19	6.33429716502672e-07	1.0	9.476039680080463e-19	6.33429716502672e-07
Wars	1.5072031021118164	88.45176829146673	4.710479969730448e-19	2.3715513124452956e-17	6.228487323649974e-05	1.0	7.667131601642195e-10
Rassf4	1.706594705581665	88.34497776803533	4.965898572880019e-19	1.9530508758324986e-14	1.0	9.134131495350157e-20	1.007195936866552e-11
Atl2	1.5291212797164917	88.2705247705266	5.152120848292591e-19	1.790193401394238e-18	0.0016641267003406222	1.0	2.3681793548730426e-08
Pxylp1	1.5319392681121826	88.24568565490108	5.215788991383768e-19	0.00010286269181647259	1.0	3.4238427635395996e-17	0.00034975577625766783
Dcaf4	1.7171646356582642	88.21230344153146	5.302595651653516e-19	2.8071910043468706e-18	6.008738205450933e-08	1.0	1.5921526629355009e-06
Cttn	1.5182510614395142	88.16698668866107	5.422752524911883e-19	3.0462532699416223e-08	4.1357602470241774e-14	1.0	7.493284118931884e-11
Cd33	1.6915241479873657	88.12881361729774	5.526077731760433e-19	7.099036425176736e-08	1.239060932593268e-07	5.950824481131183e-18	1.0
Mios	1.5569368600845337	87.63100473887006	7.068248840642861e-19	1.7288415602794093e-18	0.0015159463187767541	1.0	4.584701782678257e-08
Mfsd10	1.5361285209655762	87.06392770011195	9.355618408634161e-19	4.772060453731192e-17	1.0	7.818832842757196e-08	8.253425975529327e-13
Wdsub1	1.655739188194275	86.41006970239481	1.2925742828083614e-18	6.846218913564613e-12	1.02883802043451e-12	1.0	3.5047138991307452e-09
Palld	1.6162924766540527	86.38226262715594	1.310464965717141e-18	1.0	3.1826374807340873e-09	4.474418492114845e-18	0.005509192085693974
Ptpre	-1.6433660984039307	86.31665322322182	1.3536644377817744e-18	6.719205110745211e-14	1.8501725415479841e-09	1.0	2.2870323136356189e-10
Tinagl1	1.6267732381820679	86.25651776831369	1.3945090065178835e-18	1.0	1.780514481875226e-12	8.824391119660459e-13	2.9608570361145844e-08
Sema3d	1.6488138437271118	86.04986433651075	1.544494516502604e-18	1.3935547282960513e-10	5.653338730087236e-13	1.3326448098416365e-18	1.0
Jmjd4	1.6209272146224976	85.78788333504167	1.7580353503347266e-18	4.2607644942520096e-17	0.0004598082773191511	1.0	2.2900884274570745e-09
Ighj4	1.7003929615020752	85.6898599573165	1.8453147275144346e-18	1.6904187858706188e-15	1.7120105860800593e-05	2.0037919544188255e-17	1.0
Tab1	1.5316827297210693	85.48984670824407	2.03707391410908e-18	2.7772109996108287e-18	0.0013512041195362983	1.0	1.7247354572267345e-07
Vill	-1.5729094743728638	85.02108245434667	2.5682113906015656e-18	1.2208924679496632e-19	0.0008604387961965701	1.0	0.00021021231248328985
Btbd19	1.6833473443984985	84.14919632066918	3.9515842517823706e-18	4.774536136449606e-16	5.207662435797101e-08	1.0	4.047992451210371e-08
Cbx7	1.578169584274292	83.93297251609654	4.397216086517557e-18	1.0	1.0209219947033893e-09	6.972357790857023e-17	0.000512172261977978
Cd44	-1.5959523916244507	83.66783716113174	5.012795946110542e-18	1.0	2.6619914097997566e-09	4.2145344988848184e-16	2.9755895290272376e-06
Cdk18	1.597525954246521	83.46504909691157	5.541152859752204e-18	1.0	0.00027977511738525214	4.0538266000809206e-19	0.00016948524310147058
Ggt5	1.5999698638916016	83.41270189732016	5.6863567445121365e-18	0.00012996229328853884	4.265320492636169e-09	8.109244732392138e-14	1.0
Ptpn13	1.720510482788086	83.10840104313404	6.60901857687239e-18	3.9787661432623765e-15	9.982711598696975e-09	1.0	2.500931090150832e-08
Pkhd1l1	1.7124207019805908	83.06840628397501	6.740927085373463e-18	1.1039030267861747e-16	1.4310167634361086e-05	1.0	2.129478389785216e-08
Rab37	-1.6458243131637573	83.0614658495087	6.7640841824975295e-18	3.87391833195793e-19	1.0	1.281923949826542e-09	2.5711447792218943e-07
Lck	1.6428829431533813	81.55041335420474	1.4270418013683518e-17	2.211699782907784e-07	6.777251255948012e-10	2.8234296967314774e-16	1.0
Xbp1	1.5347251892089844	81.0921532697697	1.789583555610071e-17	1.0651063130636143e-07	1.0	1.6391316555037524e-17	0.00605753345156407
Slfn2	1.5763227939605713	80.83977887830488	2.02718627114824e-17	1.0	5.1957398182824235e-05	6.269649156682136e-18	2.3633892802866256e-05
Emp1	1.7246955633163452	80.73296963850805	2.1370109633091978e-17	5.132281911706744e-14	3.1029467640690395e-11	5.224155188203061e-19	1.0
Sppl2a	1.5900311470031738	80.56972976022027	2.3164602006675415e-17	1.437115393382331e-17	6.617587114151982e-05	1.0	3.5964502019917658e-06
Man1a	-1.5633656978607178	80.00530647309238	3.061243835702216e-17	7.849234868141834e-11	4.886405249692979e-10	1.0	1.487498573596506e-10
Klrb1f	1.7267731428146362	79.83039936916732	3.337449803438165e-17	9.161151140752196e-16	1.0	8.376837962376845e-16	2.8972179468833536e-12
Fndc3a	-1.5004185438156128	79.64508320616196	3.657321812468016e-17	1.864655003732352e-09	8.226838246949088e-15	1.0	6.6220533382753836e-06
Sec24d	1.5182030200958252	79.37408116603171	4.181078700320746e-17	2.2242878075000693e-13	1.0	7.895455055660916e-06	3.429442614768373e-13
Ets1	1.618530035018921	79.14327031698643	4.6858815419513194e-17	7.212293638110186e-05	6.657994183340916e-10	4.2506276087593016e-13	1.0
Synrg	1.6216365098953247	79.14079915671323	4.6916034401368587e-17	3.8906350028954275e-18	0.00034702663621609983	1.0	0.00020029259687552822
Plxnb2	-1.5878174304962158	78.97014301617865	5.1041271478242745e-17	2.6380364241989337e-09	4.9678531663463496e-14	1.0	6.515821483279564e-07
Gbe1	-1.6003375053405762	78.96348726529986	5.1209307966211303e-17	1.9653185284448648e-17	0.004422746185301814	1.0	5.328317576320231e-06
Ubr1	1.54857337474823	78.92310692067267	5.224070469696931e-17	8.576124674757917e-15	5.405719259344536e-05	1.0	1.4360204967683693e-09
Plek	1.5241197347640991	78.90722712382686	5.265197331470147e-17	1.3864955306089107e-09	0.00047048637923275706	6.126140378633934e-16	1.0
Lgals3bp	-1.6245309114456177	78.76845357055286	5.638661993246295e-17	1.673449349664327e-13	1.0	4.545698221188695e-18	5.643481706812205e-05
Ctr9	-1.7108522653579712	78.30845452748515	7.076572586741658e-17	1.0	1.18937001860519e-09	9.479620267861383e-14	6.669034239863268e-07
Ints4	1.6263377666473389	78.0676533253761	7.970030848843234e-17	1.2131149108391234e-15	0.00014124480719411171	1.0	2.7466252006982367e-08
Slc25a44	1.6801129579544067	77.86952089942916	8.789126983621272e-17	1.728864545359876e-16	4.469752191051971e-06	1.0	4.274164001757773e-06
Galnt11	-1.666143536567688	77.79488486245567	9.119051610328935e-17	1.5250559835483985e-13	1.2117975849697302e-11	1.0	0.0002493658632560545
C230085N15Rik	1.6146875619888306	77.78999173754943	9.141108883495966e-17	2.737274182167327e-05	0.00019724556188352227	3.3302096166639226e-14	1.0
Rnf141	-1.514866590499878	77.73056713738403	9.413279142428405e-17	1.0	0.004196964172211592	2.003464450302291e-17	2.7026443289631776e-05
Fhl1	1.713754653930664	77.71567026199989	9.482768861204763e-17	1.0	3.3321327301225304e-09	1.9163027272377777e-13	1.5388694989231767e-07
Mut	1.5174736976623535	77.69216497551297	9.593458809591662e-17	3.9080338382816467e-16	0.001276597621763827	1.0	1.2246222670226366e-07
Pif1	1.5930659770965576	77.64500677842629	9.819444336563337e-17	2.5193419736651997e-17	0.0018903635005170897	1.0	1.3994982802116955e-05
Cerk	1.6452000141143799	77.16065842842251	1.2472021099539038e-16	5.042578727278547e-07	1.0	5.556086118702377e-17	6.801284221524515e-07
Zfp672	1.6628166437149048	76.60196247174598	1.643302972886701e-16	5.618583519414503e-17	0.0002696313494646486	1.0	1.4588338268518451e-05
Bdh2	1.6741735935211182	76.56416965775259	1.6742479711533364e-16	1.0	2.999776331953767e-07	1.8993499253361105e-16	0.00090909139993944
Senp7	1.574596881866455	75.95076176330741	2.2662978989091684e-16	6.67550430390222e-13	4.5869028289908696e-12	1.0	0.002610831149683307
Usp22	-1.6734883785247803	74.98490247733432	3.6504163831633275e-16	4.882074804372839e-13	3.490594568320423e-08	1.0	3.490594568320423e-08
Lactb	1.5020110607147217	74.87800634212878	3.8481569927363783e-16	1.1213533303400054e-14	1.0	0.00014671845141116303	3.838571745873869e-06
Smpdl3a	1.7205966711044312	74.79797326163366	4.0031834595001894e-16	1.0	5.080362331586229e-07	6.985038976706508e-16	0.00021557876308897362
Erlin1	1.517665982246399	74.66635535551016	4.2718241456372253e-16	4.146836321637132e-13	1.0	2.5208198464560644e-06	4.146836321637132e-13
Fuca2	1.6112796068191528	74.56651668669781	4.487557234748868e-16	7.111169877830594e-17	1.0	1.1621468816628898e-12	0.0004653628972576386
Ank	1.585995078086853	74.47179656962365	4.702289095919105e-16	5.187704543792954e-16	0.002742904220689917	1.0	1.6570921400659227e-06
Il17ra	1.5445317029953003	74.47055134548455	4.705179388102799e-16	3.9505290003221943e-13	2.2610917653724137e-10	1.7945234143168418e-05	1.0
Slc16a11	1.6027209758758545	74.25496873691029	5.233305823126907e-16	3.958300913827245e-08	1.2072528909454475e-10	1.4684601052131946e-15	1.0
Iqcb1	1.5861552953720093	74.10211521490723	5.643284960947882e-16	1.0	5.837387915618558e-12	5.4920025949158534e-12	0.0004893328637033603
Sstr2	1.7150416374206543	74.09110235910477	5.674034283798261e-16	2.2380539977518584e-12	1.5111108095338336e-12	6.945884423863798e-17	1.0
Pusl1	1.5364161729812622	73.95569002918975	6.066098515835462e-16	1.577070908787461e-14	0.0005237338349114635	1.0	2.102561486749901e-08
Cd274	1.6888065338134766	73.90142670015642	6.230707335162083e-16	1.0	1.4060162438248228e-06	3.432536624182355e-16	0.002201648010207584
Tmem9b	1.548937201499939	73.87807976441778	6.302897562842717e-16	2.1501290135874133e-16	0.0009946894103038172	1.0	1.7093801453936596e-05
Pag1	1.628555178642273	73.80887750723757	6.521824814640446e-16	1.4498013498056857e-06	1.4498013498056857e-06	6.788788109616758e-15	1.0
Cep55	1.6072587966918945	73.7153538440837	6.829822065304697e-16	4.6197339076480285e-15	1.0	9.522293695167886e-09	1.0597396857621953e-11
Agps	1.6175618171691895	73.24588703854337	8.609972391112234e-16	7.201464563622872e-17	1.0	3.232934727873745e-08	1.0282622209761462e-05
Slc2a6	1.7218306064605713	73.02455724839032	9.603356056066196e-16	5.882281312860869e-17	1.0	8.335256152595013e-12	3.6196377607442544e-08
Npdc1	1.7189686298370361	72.55070672124835	1.2132269627760188e-15	1.0	2.2736949729584804e-06	7.271534901311215e-15	6.670180110034441e-06
Epb42	1.7115026712417603	72.54299300353962	1.2178522111714291e-15	1.0505194576840467e-13	0.001157902580958431	1.0	5.060060924707896e-09
Rasa3	-1.6819887161254883	72.5057240509893	1.2404486996254493e-15	2.914724026650148e-14	5.582362649821523e-06	1.0	2.7766400373122626e-07
Man1c1	-1.6695774793624878	72.47840854426006	1.257276047035548e-15	2.8237425943110526e-15	3.362865590263874e-07	1.0	0.0002426526682260406
Ppcdc	1.6122697591781616	72.45869838742712	1.2695597755610756e-15	9.015492469206456e-06	9.503159571635677e-07	4.62210977201017e-14	1.0
Ndrg3	1.558397889137268	72.38622877308201	1.3157646305504848e-15	2.1780978520997382e-14	0.000446166769293238	1.0	5.5287291042552845e-08
Acox1	1.7252553701400757	72.30511613679914	1.3694765445088183e-15	1.0	7.115547616627612e-08	1.3062880305630456e-14	0.0001567192895605069
Pqlc1	1.5804232358932495	72.15006900301726	1.4783215852174734e-15	1.8649046110102795e-07	1.9759527323264237e-13	1.0	1.8697869385048097e-06
Brat1	1.6183750629425049	71.90210603159179	1.670651116379111e-15	7.410949036223921e-14	0.0019491725054255613	1.0	1.2344115636212214e-08
Yod1	1.5606712102890015	71.83833266206989	1.7240364499055968e-15	1.5289879455865297e-10	5.090778390268341e-07	1.0	1.5289879455865297e-10
Tnik	1.6320675611495972	71.69701564048205	1.848489158102667e-15	9.965579352204795e-10	4.335034120667932e-12	1.0	4.393606373123177e-06
Gm19331	1.7286996841430664	71.62653711316128	1.913873760751328e-15	1.2936782714341045e-13	1.933546710326579e-13	6.596283710877269e-16	1.0
Atp4a	1.7031346559524536	71.19530989860448	2.3674295922001965e-15	1.536938936475412e-14	5.6338565297416484e-05	1.0	6.146508043097532e-07
Ptpn12	1.6816308498382568	70.53132400515298	3.284582953824151e-15	1.2402116355970625e-12	2.9542931863515054e-06	1.0	1.9910837342616717e-08
Pde1b	1.7202931642532349	70.24556544102468	3.781589628302119e-15	1.0	9.188050272469504e-06	3.947860837626071e-15	9.448844674112713e-05
Zfp101	1.5611512660980225	69.94586364996555	4.383800671494508e-15	4.474557173293204e-14	0.00029527797931645756	1.0	2.0291093985791655e-07
1300017J02Rik	1.7120109796524048	69.93556036171107	4.406127074758437e-15	4.663141255275923e-14	0.001089273854375255	1.0	1.3366076163065182e-07
Anxa9	1.6517010927200317	69.78143403722945	4.754000252420411e-15	5.177130378301951e-15	0.0003076709708853233	1.0	6.5574283473938344e-06
Ece1	1.6825180053710938	69.4654488668914	5.55541039037097e-15	1.0	5.109270094498853e-05	2.9321710658397407e-15	0.0001046092684525441
Gm16299	1.7196786403656006	69.40170707686707	5.732758700713059e-15	3.038453828010202e-14	4.2765273805057824e-05	1.0	1.4605235639873156e-06
Rhoh	1.6052995920181274	69.26816429596211	6.12287570914902e-15	1.4928584954755197e-06	3.1057001804361494e-13	6.627419395454917e-12	1.0
LOC102639543	1.68008291721344	69.1198996205235	6.587161606996258e-15	1.5004106529938008e-10	7.758042357678434e-11	8.722335517788565e-16	1.0
C130089K02Rik	1.6440578699111938	68.72649838805663	7.996857570655453e-15	0.00016061107394587553	1.708734924432246e-05	1.8657693318984618e-12	1.0
Cnn3	-1.5483614206314087	68.7225465104757	8.012450547966986e-15	1.0	3.495998696192196e-13	2.098684558992061e-07	3.150500819974245e-05
Comt	1.623233437538147	68.68834358521669	8.148681628822214e-15	1.6152847856562442e-08	4.550572651164184e-13	1.0	0.0001940714155127492
Gnpda1	1.6020005941390991	68.65996061408926	8.263487859556746e-15	4.845883742301264e-14	0.001645704696027345	1.0	3.6398068769241075e-07
Serpina3n	1.7307655811309814	68.43746253440291	9.221320749407294e-15	1.0	4.429300086473504e-06	8.041805237676816e-14	4.429300086473504e-06
Ifi47	-1.6558741331100464	68.05616161992711	1.1127879877032863e-14	1.0351088865181338e-13	0.001064949605683846	1.0	2.3120341798845226e-07
Nuak2	1.7111303806304932	68.02416251490695	1.130476919013258e-14	1.682828284104894e-12	1.0	1.54114350796671e-15	1.6112698309136476e-07
Stx17	1.7295479774475098	67.99487898183976	1.1469108845480226e-14	8.914678118760981e-13	2.3011733751085547e-07	1.0	2.3454157885923023e-06
Afdn	1.6523332595825195	67.88624586100832	1.2099896253508033e-14	1.0	5.4666129716872e-09	2.6531780019225235e-12	7.331224863227893e-05
Tirap	-1.5536003112792969	67.69854393370571	1.3272611076850115e-14	4.933301999317631e-15	0.00047371315179764597	1.0	6.168246373470394e-05
Muc13	-1.6907018423080444	67.27652780137309	1.6340926848237443e-14	5.418199968071892e-11	2.6476282828381477e-12	6.481558702640742e-15	1.0
Cpt2	1.6355289220809937	67.17757489954421	1.7157480794378566e-14	2.4021497778287045e-12	3.620034059901516e-05	1.0	3.300966043945126e-08
Ccng1	1.6954164505004883	67.15969365490771	1.7309328719140434e-14	5.862263600272775e-14	2.9523723872311174e-06	1.0	4.030375519663915e-05
Diaph2	1.7134981155395508	67.13426525472082	1.752758354466918e-14	1.174258135898668e-12	1.0	2.4450944276525243e-15	1.0802081105894244e-05
Wdr73	1.6537680625915527	67.11786046000807	1.766984534126259e-14	1.3627842879286883e-13	4.847228407433693e-06	1.0	4.847228407433693e-06
Fam171a1	1.7206028699874878	66.84385745760716	2.0224083571110047e-14	1.0	3.204388037053821e-06	6.227454679626577e-14	8.180360905039308e-05
Amigo2	1.610202431678772	66.74876257614312	2.1194255472400297e-14	2.3352517034582654e-09	4.334634959835657e-08	1.0	4.954010714247777e-09
Edem2	1.6258586645126343	66.70384296133702	2.166857491559493e-14	0.0007196638249704844	1.0	4.77270684000619e-13	0.0004956983428309645
Slc25a45	-1.581156611442566	66.27351608469745	2.6786113503355393e-14	1.0083840556629944e-11	6.859955979190813e-06	1.0	3.55468537135374e-08
Tcf12	1.503540277481079	66.0463955694397	2.9957421282598467e-14	7.552937866383393e-14	0.004645646926639985	1.0	1.8266535064147405e-06
Ppm1m	-1.5881036520004272	65.38341569015962	4.1528068870917265e-14	1.527740670038371e-10	6.594482822648728e-10	1.0	2.765615654198595e-05
Dusp6	1.616417407989502	65.02106730586962	4.964246625420705e-14	0.0005746885674741569	8.191809193032385e-08	6.879993933020968e-11	1.0
Fgf3	1.6343278884887695	64.98169689257992	5.06144910618651e-14	7.082823312962365e-12	0.0017289508556291868	1.0	1.1973834251944034e-08
Map3k14	-1.722483515739441	64.69247843879262	5.836302794718473e-14	1.8484508902734986e-12	3.545626486912574e-08	1.0	0.00034920158998096837
Trp53inp1	1.610595941543579	64.56396702891848	6.217627538316544e-14	0.002250612470051282	1.0762564744292552e-09	7.361421182987943e-09	1.0
Atp2b4	-1.5807960033416748	64.51750696962945	6.361531674647879e-14	1.001617291341999e-12	0.001756147008591174	1.0	2.0030078197578496e-07
Tmem8	1.5941743850708008	64.10637850724427	7.789152715573027e-14	5.1021176011592626e-08	1.618945374271971e-06	1.0	2.0430162334998495e-10
Tvp23b	1.6787192821502686	63.68399216993411	9.589980386355307e-14	9.237232673607726e-11	2.4287970313712314e-07	1.0	2.4287970313712314e-07
Cpxm1	1.6737419366836548	63.514458717891706	1.04248544094284e-13	1.0	5.2409255163572044e-09	1.3838789758423405e-11	0.001611690065673598
Rcan3	1.6660048961639404	63.49697931626143	1.0514960202833168e-13	6.440128079973284e-10	1.50595416815773e-08	1.0	6.955393404981879e-07
Enpp4	1.6102254390716553	63.34963384487484	1.1306131191258528e-13	9.19790061741752e-11	0.00011562165958015328	1.0	6.387794072872826e-09
Tmem43	1.7016098499298096	63.31332774706088	1.1510046069137454e-13	2.528799726756644e-13	1.0	1.8402678060367238e-11	6.67881816860716e-10
C330018D20Rik	1.7290009260177612	62.657678629191714	1.589489313499521e-13	3.1809474445880167e-13	1.1987238773526737e-05	1.0	9.99956707915861e-05
F2rl3	1.6748533248901367	62.600599865697454	1.6347834846894597e-13	1.0	0.00027515082480279897	3.777880825508146e-14	0.0010535528591784366
Jmy	1.7061338424682617	62.22305556363122	1.968654772093893e-13	2.0616202485640635e-13	2.7988601283156075e-05	1.0	0.00018277623936419456
Slc31a2	1.6374437808990479	62.156206235918425	2.0345082770775287e-13	2.5326127347845557e-06	1.0	4.819551708175511e-14	1.9145386963602614e-05
Cd200r1	-1.5637654066085815	62.08659705612358	2.105421535692213e-13	2.880649468197731e-14	0.0007428398514689892	1.0	0.001563859987763409
Clec4e	1.6590744256973267	61.76850489202136	2.4622429445071895e-13	1.3553758968688906e-06	1.0	2.2361962869181791e-13	1.1508780031696844e-07
Itga2b	1.5221269130706787	61.732291603632966	2.5065196238439845e-13	1.0482504611317535e-10	0.0015324554397667042	1.0	7.078547147246478e-09
Sh2b3	-1.5446505546569824	61.554819882455135	2.7352863370573704e-13	1.6854644594141484e-08	2.3295880569824204e-09	1.0	1.206823503309173e-06
Clec1a	1.730672836303711	61.368052880105026	2.998605730879976e-13	1.0	5.537702312538677e-05	1.5534014946127723e-12	1.2501452831444543e-05
